timestamp,event_type,object_class,object_id,description,duration,confidence
2025-10-11 11:20:21,disappeared,car,88,Left frame,8.322433471679688,0
2025-10-11 11:20:22,disappeared,car,89,Left frame,8.742352962493896,0
2025-10-11 11:20:22,appeared,car,98,car appeared,0,0.5107142
2025-10-11 11:20:23,appeared,car,99,car appeared,0,0.7439168
2025-10-11 11:20:23,disappeared,car,63,Left frame,44.01029586791992,0
2025-10-11 11:20:23,disappeared,car,93,Left frame,5.048692464828491,0
2025-10-11 11:20:23,disappeared,car,94,Left frame,4.340629816055298,0
2025-10-11 11:20:23,disappeared,car,90,Left frame,9.883391857147217,0
2025-10-11 11:20:25,disappeared,car,96,Left frame,4.674297571182251,0
2025-10-11 11:20:25,disappeared,car,65,Left frame,44.31906032562256,0
2025-10-11 11:20:25,appeared,car,100,car appeared,0,0.5080918
2025-10-11 11:20:27,disappeared,car,98,Left frame,4.435420989990234,0
2025-10-11 11:20:27,disappeared,car,92,Left frame,9.370656490325928,0
2025-10-11 11:20:28,appeared,car,101,car appeared,0,0.90312946
2025-10-11 11:20:29,appeared,truck,102,truck appeared,0,0.50921035
2025-10-11 11:20:29,disappeared,car,91,Left frame,14.546292781829834,0
2025-10-11 11:20:30,disappeared,car,100,Left frame,4.355744123458862,0
2025-10-11 11:20:31,line_crossed,truck,102,Entered (crossed line),0,0.50921035
2025-10-11 11:20:31,appeared,car,103,car appeared,0,0.7770434
2025-10-11 11:20:32,disappeared,car,95,Left frame,12.556517362594604,0
2025-10-11 11:20:32,appeared,car,104,car appeared,0,0.6366725
2025-10-11 11:20:32,disappeared,car,99,Left frame,9.628340244293213,0
2025-10-11 11:20:32,line_crossed,car,103,Entered (crossed line),0,0.7770434
2025-10-11 11:20:32,appeared,car,105,car appeared,0,0.52710724
2025-10-11 11:20:34,appeared,car,106,car appeared,0,0.5853822
2025-10-11 11:20:36,appeared,car,107,car appeared,0,0.63974047
2025-10-11 11:20:38,disappeared,car,103,Left frame,6.189354419708252,0
2025-10-11 11:20:38,disappeared,car,105,Left frame,5.332145690917969,0
2025-10-11 11:20:39,disappeared,car,97,Left frame,18.570409774780273,0
2025-10-11 11:20:40,appeared,car,108,car appeared,0,0.6014289
2025-10-11 11:20:41,appeared,car,109,car appeared,0,0.5457816
2025-10-11 11:20:42,disappeared,car,104,Left frame,9.978292465209961,0
2025-10-11 11:20:43,disappeared,car,101,Left frame,15.097246170043945,0
2025-10-11 11:20:43,disappeared,car,107,Left frame,7.609346628189087,0
2025-10-11 11:20:44,disappeared,car,106,Left frame,9.183266401290894,0
2025-10-11 11:20:46,appeared,car,110,car appeared,0,0.5032444
2025-10-11 11:20:46,appeared,car,111,car appeared,0,0.7192522
2025-10-11 11:20:49,disappeared,car,109,Left frame,7.526329040527344,0
2025-10-11 11:20:50,appeared,car,112,car appeared,0,0.7319847
2025-10-11 11:20:50,appeared,car,113,car appeared,0,0.5000598
2025-10-11 11:20:53,appeared,car,114,car appeared,0,0.5891725
2025-10-11 11:20:55,appeared,car,115,car appeared,0,0.5410682
2025-10-11 11:20:56,appeared,car,116,car appeared,0,0.5703262
2025-10-11 11:20:56,disappeared,car,112,Left frame,6.293444871902466,0
2025-10-11 11:20:57,disappeared,truck,102,Left frame,27.722809314727783,0
2025-10-11 11:20:57,disappeared,car,111,Left frame,10.984728574752808,0
2025-10-11 11:20:57,appeared,car,117,car appeared,0,0.5120499
2025-10-11 11:20:58,disappeared,car,113,Left frame,8.128825902938843,0
2025-10-11 11:20:58,disappeared,car,110,Left frame,12.94562840461731,0
2025-10-11 11:21:01,appeared,car,118,car appeared,0,0.5341256
2025-10-11 11:21:02,appeared,car,119,car appeared,0,0.5242899
2025-10-11 11:21:03,appeared,car,120,car appeared,0,0.65865296
2025-10-11 11:21:03,disappeared,car,114,Left frame,9.539543867111206,0
2025-10-11 11:21:03,disappeared,car,108,Left frame,23.357603311538696,0
2025-10-11 11:21:05,disappeared,car,116,Left frame,8.554846048355103,0
2025-10-11 11:21:05,appeared,car,121,car appeared,0,0.5070619
2025-10-11 11:21:07,appeared,car,122,car appeared,0,0.8015485
2025-10-11 11:21:09,disappeared,car,121,Left frame,4.474890947341919,0
2025-10-11 11:21:10,appeared,car,123,car appeared,0,0.51248145
2025-10-11 11:21:10,disappeared,car,120,Left frame,7.721743583679199,0
2025-10-11 11:21:11,disappeared,car,119,Left frame,9.257564306259155,0
2025-10-11 11:21:11,appeared,car,124,car appeared,0,0.55489635
2025-10-11 11:21:12,appeared,car,125,car appeared,0,0.5060144
2025-10-11 11:21:13,appeared,car,126,car appeared,0,0.63016874
2025-10-11 11:21:13,appeared,car,127,car appeared,0,0.63802797
2025-10-11 11:21:13,disappeared,car,117,Left frame,16.1449236869812,0
2025-10-11 11:21:15,appeared,car,128,car appeared,0,0.5182344
2025-10-11 11:21:15,appeared,car,129,car appeared,0,0.61147463
2025-10-11 11:21:16,disappeared,car,122,Left frame,8.946065425872803,0
2025-10-11 11:21:17,disappeared,car,118,Left frame,15.153082609176636,0
2025-10-11 11:21:17,disappeared,car,123,Left frame,7.3004090785980225,0
2025-10-11 11:21:17,disappeared,car,125,Left frame,5.3296849727630615,0
2025-10-11 11:21:18,appeared,car,130,car appeared,0,0.75685525
2025-10-11 11:21:18,appeared,car,131,car appeared,0,0.6530977
2025-10-11 11:21:18,appeared,car,132,car appeared,0,0.52819526
2025-10-11 11:21:18,disappeared,car,126,Left frame,5.344735145568848,0
2025-10-11 11:21:19,appeared,car,133,car appeared,0,0.6328138
2025-10-11 11:21:21,disappeared,car,128,Left frame,6.0316078662872314,0
2025-10-11 11:21:22,disappeared,car,124,Left frame,10.37726879119873,0
2025-10-11 11:21:22,disappeared,car,129,Left frame,6.441486835479736,0
2025-10-11 11:21:22,disappeared,car,115,Left frame,26.715713500976562,0
2025-10-11 11:21:23,appeared,car,134,car appeared,0,0.72170115
2025-10-11 11:21:23,disappeared,car,131,Left frame,4.364563703536987,0
2025-10-11 11:21:23,disappeared,car,132,Left frame,4.3646368980407715,0
2025-10-11 11:21:23,appeared,car,135,car appeared,0,0.71644694
2025-10-11 11:21:24,disappeared,car,133,Left frame,4.6466224193573,0
2025-10-11 11:21:25,disappeared,car,130,Left frame,6.859250068664551,0
2025-10-11 11:21:25,appeared,car,136,car appeared,0,0.78470933
2025-10-11 11:21:25,appeared,car,137,car appeared,0,0.56572706
2025-10-11 11:21:26,appeared,car,138,car appeared,0,0.5039293
2025-10-11 11:21:27,disappeared,car,127,Left frame,13.349549770355225,0
2025-10-11 11:21:29,disappeared,car,135,Left frame,6.047316789627075,0
2025-10-11 11:21:30,disappeared,car,136,Left frame,4.53469705581665,0
2025-10-11 11:21:31,disappeared,car,138,Left frame,4.3875892162323,0
2025-10-11 11:21:32,appeared,car,139,car appeared,0,0.5120439
2025-10-11 11:21:32,appeared,car,140,car appeared,0,0.75315976
2025-10-11 11:21:32,appeared,car,141,car appeared,0,0.522844
2025-10-11 11:21:33,appeared,car,142,car appeared,0,0.64449465
2025-10-11 11:21:33,appeared,car,143,car appeared,0,0.53778476
2025-10-11 11:21:34,disappeared,car,134,Left frame,11.031710386276245,0
2025-10-11 11:21:35,appeared,car,144,car appeared,0,0.5078735
2025-10-11 11:21:35,appeared,car,145,car appeared,0,0.5047317
2025-10-11 11:21:36,appeared,car,146,car appeared,0,0.5710158
2025-10-11 11:21:36,appeared,car,147,car appeared,0,0.5197355
2025-10-11 11:21:36,disappeared,car,141,Left frame,4.453777551651001,0
2025-10-11 11:21:37,disappeared,car,139,Left frame,5.176294565200806,0
2025-10-11 11:21:37,disappeared,car,140,Left frame,5.1785383224487305,0
2025-10-11 11:21:39,disappeared,car,143,Left frame,5.291724681854248,0
2025-10-11 11:21:39,appeared,car,148,car appeared,0,0.85723037
2025-10-11 11:21:40,appeared,truck,149,truck appeared,0,0.5961395
2025-10-11 11:21:40,disappeared,car,142,Left frame,7.3226892948150635,0
2025-10-11 11:21:40,appeared,truck,150,truck appeared,0,0.51679254
2025-10-11 11:21:40,appeared,truck,151,truck appeared,0,0.64282763
2025-10-11 11:21:41,disappeared,car,147,Left frame,5.330338001251221,0
2025-10-11 11:21:43,disappeared,car,146,Left frame,7.182667255401611,0
2025-10-11 11:21:44,disappeared,car,148,Left frame,4.455941200256348,0
2025-10-11 11:21:44,disappeared,car,144,Left frame,8.641147136688232,0
2025-10-11 11:21:45,disappeared,car,145,Left frame,9.09023380279541,0
2025-10-11 11:21:45,appeared,truck,152,truck appeared,0,0.5177267
2025-10-11 11:21:45,disappeared,truck,151,Left frame,4.60711407661438,0
2025-10-11 11:21:45,disappeared,truck,150,Left frame,5.031346082687378,0
2025-10-11 11:21:46,appeared,car,153,car appeared,0,0.74271476
2025-10-11 11:21:47,appeared,car,154,car appeared,0,0.76228267
2025-10-11 11:21:47,appeared,car,155,car appeared,0,0.7215598
2025-10-11 11:21:48,appeared,car,156,car appeared,0,0.6125041
2025-10-11 11:21:49,appeared,car,157,car appeared,0,0.6080547
2025-10-11 11:21:50,disappeared,truck,152,Left frame,5.025115489959717,0
2025-10-11 11:21:52,disappeared,car,153,Left frame,5.187302112579346,0
2025-10-11 11:21:53,disappeared,car,137,Left frame,27.597048044204712,0
2025-10-11 11:21:54,disappeared,car,156,Left frame,5.716725826263428,0
2025-10-11 11:21:54,appeared,car,158,car appeared,0,0.87011623
2025-10-11 11:21:54,appeared,car,159,car appeared,0,0.5975258
2025-10-11 11:21:54,disappeared,car,157,Left frame,5.429464340209961,0
2025-10-11 11:21:54,appeared,car,160,car appeared,0,0.60198814
2025-10-11 11:21:56,appeared,car,161,car appeared,0,0.8987053
2025-10-11 11:21:57,appeared,car,162,car appeared,0,0.5585679
2025-10-11 11:21:57,disappeared,car,154,Left frame,9.891800880432129,0
2025-10-11 11:21:58,appeared,car,163,car appeared,0,0.57250637
2025-10-11 11:21:59,appeared,car,164,car appeared,0,0.663218
2025-10-11 11:21:59,disappeared,car,158,Left frame,5.186801195144653,0
2025-10-11 11:22:01,appeared,car,165,car appeared,0,0.9031163
2025-10-11 11:22:01,disappeared,truck,149,Left frame,21.435784339904785,0
2025-10-11 11:22:01,disappeared,car,162,Left frame,4.917613744735718,0
2025-10-11 11:22:03,appeared,car,166,car appeared,0,0.50789857
2025-10-11 11:22:03,disappeared,car,163,Left frame,4.473582983016968,0
2025-10-11 11:22:05,appeared,car,167,car appeared,0,0.589378
2025-10-11 11:22:05,disappeared,car,155,Left frame,18.359204530715942,0
2025-10-11 11:22:06,disappeared,car,161,Left frame,10.623611211776733,0
2025-10-11 11:22:07,appeared,car,168,car appeared,0,0.55169904
2025-10-11 11:22:07,disappeared,car,159,Left frame,12.945086002349854,0
2025-10-11 11:22:09,appeared,car,169,car appeared,0,0.5350667
2025-10-11 11:22:09,disappeared,car,160,Left frame,14.69840383529663,0
2025-10-11 11:22:09,disappeared,car,164,Left frame,10.507433414459229,0
2025-10-11 11:22:09,appeared,car,170,car appeared,0,0.5702326
2025-10-11 11:22:10,appeared,car,171,car appeared,0,0.500938
2025-10-11 11:22:11,disappeared,car,166,Left frame,8.478112697601318,0
2025-10-11 11:22:12,appeared,car,172,car appeared,0,0.5777174
2025-10-11 11:22:14,appeared,car,173,car appeared,0,0.57652754
2025-10-11 11:22:15,disappeared,car,171,Left frame,4.575906276702881,0
2025-10-11 11:22:17,appeared,car,174,car appeared,0,0.5327914
2025-10-11 11:22:18,disappeared,car,169,Left frame,9.507246971130371,0
2025-10-11 11:22:18,disappeared,car,172,Left frame,6.289832592010498,0
2025-10-11 11:22:19,disappeared,car,170,Left frame,10.218739032745361,0
2025-10-11 11:22:21,disappeared,car,167,Left frame,16.385996341705322,0
2025-10-11 11:22:23,disappeared,car,174,Left frame,5.158642768859863,0
2025-10-11 11:22:23,appeared,car,175,car appeared,0,0.71509916
2025-10-11 11:22:23,appeared,car,176,car appeared,0,0.63192
2025-10-11 11:22:25,appeared,car,177,car appeared,0,0.5653218
2025-10-11 11:22:25,disappeared,car,165,Left frame,23.727346897125244,0
2025-10-11 11:22:25,line_crossed,car,168,Entered (crossed line),0,0.55169904
2025-10-11 11:22:25,appeared,car,178,car appeared,0,0.6901254
2025-10-11 11:22:27,appeared,car,179,car appeared,0,0.6893925
2025-10-11 11:22:27,appeared,car,180,car appeared,0,0.78545004
2025-10-11 11:22:28,appeared,car,181,car appeared,0,0.5207071
2025-10-11 11:22:31,disappeared,car,177,Left frame,6.095633506774902,0
2025-10-11 11:22:31,disappeared,car,175,Left frame,8.14535140991211,0
2025-10-11 11:22:32,disappeared,car,179,Left frame,5.092225074768066,0
2025-10-11 11:22:32,disappeared,car,176,Left frame,9.610306024551392,0
2025-10-11 11:22:34,disappeared,car,180,Left frame,6.1290857791900635,0
2025-10-11 11:22:35,appeared,car,182,car appeared,0,0.5025731
2025-10-11 11:22:35,disappeared,car,181,Left frame,6.9885313510894775,0
2025-10-11 11:22:35,appeared,car,183,car appeared,0,0.5072356
2025-10-11 11:22:36,appeared,car,184,car appeared,0,0.5332723
2025-10-11 11:22:36,disappeared,car,178,Left frame,11.053247451782227,0
2025-10-11 11:22:37,appeared,car,185,car appeared,0,0.598815
2025-10-11 11:24:00,appeared,car,0,car appeared,0,0.9396894
2025-10-11 11:24:00,appeared,car,1,car appeared,0,0.7869935
2025-10-11 11:24:00,appeared,bus,2,bus appeared,0,0.56361455
2025-10-11 11:24:01,appeared,bus,3,bus appeared,0,0.75654685
2025-10-11 11:24:01,appeared,car,4,car appeared,0,0.5341239
2025-10-11 11:24:01,appeared,car,5,car appeared,0,0.67991644
2025-10-11 11:24:01,appeared,car,6,car appeared,0,0.73224545
2025-10-11 11:24:02,appeared,car,7,car appeared,0,0.62176627
2025-10-11 11:24:02,appeared,bus,8,bus appeared,0,0.59308976
2025-10-11 11:24:03,appeared,car,9,car appeared,0,0.82000744
2025-10-11 11:24:03,appeared,car,10,car appeared,0,0.7634361
2025-10-11 11:24:03,appeared,car,11,car appeared,0,0.51603234
2025-10-11 11:24:04,disappeared,car,5,Left frame,3.3124470710754395,0
2025-10-11 11:24:05,disappeared,car,6,Left frame,3.798140048980713,0
2025-10-11 11:24:05,disappeared,car,7,Left frame,3.299001455307007,0
2025-10-11 11:24:06,disappeared,car,9,Left frame,3.42920184135437,0
2025-10-11 11:24:06,appeared,car,12,car appeared,0,0.62012106
2025-10-11 11:24:07,appeared,car,13,car appeared,0,0.5651785
2025-10-11 11:24:07,appeared,car,14,car appeared,0,0.5516777
2025-10-11 11:24:07,appeared,car,15,car appeared,0,0.7865561
2025-10-11 11:24:08,disappeared,car,10,Left frame,4.521705865859985,0
2025-10-11 11:24:08,appeared,car,16,car appeared,0,0.7820657
2025-10-11 11:24:08,disappeared,car,4,Left frame,7.292924642562866,0
2025-10-11 11:24:08,disappeared,bus,3,Left frame,7.627745151519775,0
2025-10-11 11:24:09,disappeared,bus,8,Left frame,6.998957872390747,0
2025-10-11 11:24:09,disappeared,car,11,Left frame,5.595292806625366,0
2025-10-11 11:24:10,disappeared,car,14,Left frame,3.0664401054382324,0
2025-10-11 11:24:11,disappeared,car,16,Left frame,3.15088152885437,0
2025-10-11 11:24:11,disappeared,car,12,Left frame,4.865047931671143,0
2025-10-11 11:24:12,disappeared,car,1,Left frame,11.105397701263428,0
2025-10-11 11:24:12,disappeared,car,0,Left frame,11.19779109954834,0
2025-10-11 11:24:12,disappeared,car,15,Left frame,4.335476636886597,0
2025-10-11 11:24:12,line_crossed,bus,2,Exited (crossed line),0,0.56361455
2025-10-11 11:24:12,disappeared,car,13,Left frame,5.02086067199707,0
2025-10-11 11:24:12,appeared,bus,17,bus appeared,0,0.87581027
2025-10-11 11:24:12,line_crossed,bus,17,Exited (crossed line),0,0.87581027
2025-10-11 11:24:15,appeared,car,18,car appeared,0,0.54965997
2025-10-11 11:24:16,appeared,bus,19,bus appeared,0,0.7760154
2025-10-11 11:24:16,appeared,truck,20,truck appeared,0,0.5371749
2025-10-11 11:24:16,appeared,truck,21,truck appeared,0,0.9064673
2025-10-11 11:24:17,appeared,truck,22,truck appeared,0,0.8271265
2025-10-11 11:24:17,disappeared,bus,2,Left frame,16.204679012298584,0
2025-10-11 11:24:17,appeared,car,23,car appeared,0,0.5381521
2025-10-11 11:24:17,appeared,car,24,car appeared,0,0.80796736
2025-10-11 11:24:17,disappeared,bus,17,Left frame,5.2214436531066895,0
2025-10-11 11:24:17,appeared,car,25,car appeared,0,0.83391094
2025-10-11 11:24:18,appeared,car,26,car appeared,0,0.94103724
2025-10-11 11:24:18,appeared,car,27,car appeared,0,0.7025042
2025-10-11 11:24:18,disappeared,bus,19,Left frame,2.828761100769043,0
2025-10-11 11:24:19,appeared,car,28,car appeared,0,0.87815285
2025-10-11 11:24:19,disappeared,truck,20,Left frame,2.828782320022583,0
2025-10-11 11:24:19,appeared,car,29,car appeared,0,0.53287035
2025-10-11 11:24:19,disappeared,truck,21,Left frame,2.8481833934783936,0
2025-10-11 11:24:20,disappeared,truck,22,Left frame,3.027008056640625,0
2025-10-11 11:24:20,appeared,car,30,car appeared,0,0.54076326
2025-10-11 11:24:20,disappeared,car,25,Left frame,2.821392774581909,0
2025-10-11 11:24:21,appeared,car,31,car appeared,0,0.7173507
2025-10-11 11:24:21,disappeared,car,24,Left frame,3.8389229774475098,0
2025-10-11 11:24:22,disappeared,car,26,Left frame,3.3244197368621826,0
2025-10-11 11:24:22,disappeared,car,27,Left frame,3.1553869247436523,0
2025-10-11 11:24:23,appeared,car,32,car appeared,0,0.5557948
2025-10-11 11:24:23,appeared,car,33,car appeared,0,0.62989646
2025-10-11 11:24:25,appeared,car,34,car appeared,0,0.6300204
2025-10-11 11:24:25,appeared,bus,35,bus appeared,0,0.7916657
2025-10-11 11:24:26,appeared,bus,36,bus appeared,0,0.70423216
2025-10-11 11:24:26,disappeared,car,18,Left frame,11.571770906448364,0
2025-10-11 11:24:26,disappeared,car,29,Left frame,7.345734596252441,0
2025-10-11 11:24:40,appeared,car,37,car appeared,0,0.7690517
2025-10-11 11:24:40,appeared,car,38,car appeared,0,0.73675215
2025-10-11 11:24:41,appeared,car,39,car appeared,0,0.6657087
2025-10-11 11:24:41,disappeared,car,23,Left frame,24.321325063705444,0
2025-10-11 11:24:41,disappeared,car,32,Left frame,18.71366238594055,0
2025-10-11 11:24:41,disappeared,car,34,Left frame,16.827141523361206,0
2025-10-11 11:24:42,disappeared,car,28,Left frame,22.969515323638916,0
2025-10-11 11:24:42,disappeared,car,30,Left frame,21.483942985534668,0
2025-10-11 11:24:42,disappeared,car,31,Left frame,20.475993156433105,0
2025-10-11 11:24:42,disappeared,car,33,Left frame,18.800307750701904,0
2025-10-11 11:24:42,disappeared,bus,35,Left frame,17.274358987808228,0
2025-10-11 11:24:43,disappeared,bus,36,Left frame,17.023167610168457,0
2025-10-11 11:24:43,appeared,car,40,car appeared,0,0.6758757
2025-10-11 11:24:44,appeared,car,41,car appeared,0,0.64860904
2025-10-11 11:24:44,appeared,car,42,car appeared,0,0.5344349
2025-10-11 11:24:44,appeared,car,43,car appeared,0,0.72565114
2025-10-11 11:24:45,appeared,car,44,car appeared,0,0.5906254
2025-10-11 11:42:57,appeared,car,0,car appeared,0,0.5457073
2025-10-11 11:42:57,appeared,car,1,car appeared,0,0.5229303
2025-10-11 11:42:57,appeared,car,2,car appeared,0,0.85659504
2025-10-11 11:42:57,appeared,car,3,car appeared,0,0.610417
2025-10-11 11:42:58,appeared,truck,4,truck appeared,0,0.5466326
2025-10-11 11:42:58,appeared,car,5,car appeared,0,0.6115482
2025-10-11 11:42:59,appeared,car,6,car appeared,0,0.8531204
2025-10-11 11:42:59,appeared,car,7,car appeared,0,0.60482997
2025-10-11 11:43:00,appeared,car,8,car appeared,0,0.60398734
2025-10-11 11:43:00,appeared,car,9,car appeared,0,0.54656214
2025-10-11 11:43:00,appeared,car,10,car appeared,0,0.6060216
2025-10-11 11:43:00,appeared,car,11,car appeared,0,0.74280906
2025-10-11 11:43:00,appeared,car,12,car appeared,0,0.6034745
2025-10-11 11:43:01,appeared,truck,13,truck appeared,0,0.7854669
2025-10-11 11:43:01,disappeared,car,1,Left frame,4.25987696647644,0
2025-10-11 11:43:01,appeared,car,14,car appeared,0,0.5751754
2025-10-11 11:43:02,disappeared,car,3,Left frame,4.609560489654541,0
2025-10-11 11:43:02,appeared,car,15,car appeared,0,0.50339264
2025-10-11 11:43:03,appeared,car,16,car appeared,0,0.85187817
2025-10-11 11:43:03,disappeared,truck,4,Left frame,4.287050247192383,0
2025-10-11 11:43:03,appeared,truck,17,truck appeared,0,0.52665704
2025-10-11 11:43:03,appeared,car,18,car appeared,0,0.67606026
2025-10-11 11:43:03,disappeared,car,2,Left frame,5.5928850173950195,0
2025-10-11 11:43:03,appeared,car,19,car appeared,0,0.55653584
2025-10-11 11:43:04,appeared,car,20,car appeared,0,0.58756566
2025-10-11 11:43:04,disappeared,car,6,Left frame,5.172520875930786,0
2025-10-11 11:43:05,appeared,car,21,car appeared,0,0.60022396
2025-10-11 11:43:05,appeared,bus,22,bus appeared,0,0.63353837
2025-10-11 11:43:06,appeared,car,23,car appeared,0,0.58229756
2025-10-11 11:43:06,disappeared,car,11,Left frame,5.5737831592559814,0
2025-10-11 11:43:06,disappeared,car,12,Left frame,5.646170616149902,0
2025-10-11 11:43:06,disappeared,truck,13,Left frame,5.802266359329224,0
2025-10-11 11:43:08,appeared,car,24,car appeared,0,0.54546875
2025-10-11 11:43:08,appeared,car,25,car appeared,0,0.6079737
2025-10-11 11:43:08,disappeared,truck,17,Left frame,5.439673900604248,0
2025-10-11 11:43:09,disappeared,car,19,Left frame,5.826182842254639,0
2025-10-11 11:43:09,disappeared,car,20,Left frame,5.5093841552734375,0
2025-10-11 11:43:10,disappeared,car,8,Left frame,9.663198947906494,0
2025-10-11 11:43:10,appeared,car,26,car appeared,0,0.5098606
2025-10-11 11:43:10,disappeared,bus,22,Left frame,5.149023056030273,0
2025-10-11 11:43:12,appeared,car,27,car appeared,0,0.6241959
2025-10-11 11:43:12,appeared,car,28,car appeared,0,0.8322682
2025-10-11 11:43:12,disappeared,car,24,Left frame,4.952804088592529,0
2025-10-11 11:43:13,disappeared,car,25,Left frame,4.813612461090088,0
2025-10-11 11:43:13,disappeared,car,14,Left frame,11.727014064788818,0
2025-10-11 11:43:13,disappeared,car,0,Left frame,16.499641180038452,0
2025-10-11 11:43:14,appeared,car,29,car appeared,0,0.54972684
2025-10-11 11:43:14,appeared,car,30,car appeared,0,0.61431724
2025-10-11 11:43:14,disappeared,car,9,Left frame,14.270634412765503,0
2025-10-11 11:43:15,appeared,car,31,car appeared,0,0.68168056
2025-10-11 11:43:15,disappeared,car,16,Left frame,12.796512603759766,0
2025-10-11 11:43:16,disappeared,car,23,Left frame,10.692360162734985,0
2025-10-11 11:43:17,appeared,car,32,car appeared,0,0.514627
2025-10-11 11:43:17,disappeared,car,27,Left frame,5.1641623973846436,0
2025-10-11 11:43:18,disappeared,car,26,Left frame,7.333743095397949,0
2025-10-11 11:43:18,disappeared,car,28,Left frame,5.1316587924957275,0
2025-10-11 11:43:19,appeared,car,33,car appeared,0,0.5070798
2025-10-11 11:43:19,disappeared,car,29,Left frame,4.9197916984558105,0
2025-10-11 11:43:20,appeared,car,34,car appeared,0,0.51822275
2025-10-11 11:43:20,appeared,car,35,car appeared,0,0.53651625
2025-10-11 11:43:20,disappeared,car,30,Left frame,6.3803980350494385,0
2025-10-11 11:43:21,appeared,car,36,car appeared,0,0.62072754
2025-10-11 11:43:22,appeared,car,37,car appeared,0,0.7503645
2025-10-11 11:43:22,disappeared,car,18,Left frame,19.213032245635986,0
2025-10-11 11:43:22,appeared,car,38,car appeared,0,0.7159926
2025-10-11 11:43:22,disappeared,car,21,Left frame,17.50685453414917,0
2025-10-11 11:43:22,disappeared,car,10,Left frame,22.126028299331665,0
2025-10-11 11:43:24,appeared,truck,39,truck appeared,0,0.6657984
2025-10-11 11:43:24,appeared,bus,40,bus appeared,0,0.7387382
2025-10-11 11:43:25,appeared,truck,41,truck appeared,0,0.6720561
2025-10-11 11:43:25,disappeared,car,5,Left frame,26.290547132492065,0
2025-10-11 11:43:26,disappeared,car,36,Left frame,5.014548301696777,0
2025-10-11 11:43:26,disappeared,car,34,Left frame,6.18524694442749,0
2025-10-11 11:43:27,appeared,car,42,car appeared,0,0.5557718
2025-10-11 11:43:27,appeared,car,43,car appeared,0,0.53294814
2025-10-11 11:43:27,disappeared,car,35,Left frame,6.675898551940918,0
2025-10-11 11:43:29,appeared,truck,44,truck appeared,0,0.5482064
2025-10-11 11:43:30,disappeared,car,37,Left frame,8.321996927261353,0
2025-10-11 11:43:32,appeared,bus,45,bus appeared,0,0.5257785
2025-10-11 11:43:32,disappeared,car,15,Left frame,29.523435354232788,0
2025-10-11 11:43:33,disappeared,truck,39,Left frame,8.933704376220703,0
2025-10-11 11:43:34,disappeared,truck,41,Left frame,9.261992692947388,0
2025-10-11 11:43:34,disappeared,car,38,Left frame,12.03841519355774,0
2025-10-11 11:43:34,appeared,car,46,car appeared,0,0.5751514
2025-10-11 11:43:34,disappeared,car,33,Left frame,15.836562633514404,0
2025-10-11 11:43:35,appeared,car,47,car appeared,0,0.50647515
2025-10-11 11:43:35,disappeared,car,43,Left frame,8.273520946502686,0
2025-10-11 11:43:38,appeared,car,48,car appeared,0,0.70470774
2025-10-11 11:43:38,appeared,car,49,car appeared,0,0.8597975
2025-10-11 11:43:38,appeared,car,50,car appeared,0,0.5605194
2025-10-11 11:43:38,disappeared,bus,45,Left frame,6.324865102767944,0
2025-10-11 11:43:39,appeared,car,51,car appeared,0,0.72663194
2025-10-11 11:43:41,appeared,car,52,car appeared,0,0.5087936
2025-10-11 11:43:43,appeared,car,53,car appeared,0,0.59383416
2025-10-11 11:43:44,appeared,truck,54,truck appeared,0,0.53595376
2025-10-11 11:43:44,disappeared,car,49,Left frame,6.0150861740112305,0
2025-10-11 11:43:44,disappeared,car,47,Left frame,8.930984735488892,0
2025-10-11 11:43:44,disappeared,car,48,Left frame,6.360761880874634,0
2025-10-11 11:43:44,appeared,car,55,car appeared,0,0.5658529
2025-10-11 11:43:45,appeared,car,56,car appeared,0,0.5922412
2025-10-11 11:43:45,appeared,car,57,car appeared,0,0.5092346
2025-10-11 11:43:46,appeared,car,58,car appeared,0,0.5916791
2025-10-11 11:43:48,disappeared,car,7,Left frame,49.07523274421692,0
2025-10-11 11:43:48,appeared,car,59,car appeared,0,0.58950704
2025-10-11 11:43:48,disappeared,truck,44,Left frame,19.260629177093506,0
2025-10-11 11:43:49,appeared,car,60,car appeared,0,0.81522405
2025-10-11 11:43:49,disappeared,car,53,Left frame,5.866358757019043,0
2025-10-11 11:43:50,disappeared,truck,54,Left frame,6.571194887161255,0
2025-10-11 11:43:50,disappeared,car,32,Left frame,33.52575945854187,0
2025-10-11 11:43:51,disappeared,car,46,Left frame,16.124873876571655,0
2025-10-11 11:43:52,disappeared,bus,40,Left frame,27.534015417099,0
2025-10-11 11:43:53,disappeared,car,56,Left frame,8.255011081695557,0
2025-10-11 11:43:53,appeared,car,61,car appeared,0,0.7355429
2025-10-11 11:43:53,appeared,car,62,car appeared,0,0.7914807
2025-10-11 11:43:55,appeared,truck,63,truck appeared,0,0.6058155
2025-10-11 11:43:55,disappeared,car,58,Left frame,8.915757179260254,0
2025-10-11 11:43:56,disappeared,car,59,Left frame,7.573957204818726,0
2025-10-11 11:43:56,disappeared,car,42,Left frame,29.835246086120605,0
2025-10-11 11:43:57,disappeared,car,60,Left frame,8.835015535354614,0
2025-10-11 11:43:58,appeared,car,64,car appeared,0,0.6181576
2025-10-11 11:43:59,appeared,car,65,car appeared,0,0.6219855
